SITE_TYPE,NAME,SITECODE,DepType,VARIABLE,VALUE,SCORE,LABEL,DATA_SRCE
ASSI,Rathsherry,ASSI265,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Ballyrisk More,ASSI266,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Coolnasillagh,ASSI267,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Round Lough and Lough Fadda,ASSI268,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Devenish Island,ASSI269,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Sheepland Coast,ASSI273,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Dunaree Hill,ASSI274,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Dunaree Hill,ASSI274,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Kirlish,ASSI275,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Kirlish,ASSI275,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Sloughan and Willmount Glens,ASSI276,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Sloughan and Willmount Glens,ASSI276,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Lough Corr,ASSI294,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Lough Gullion,ASSI295,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,River Faughan and Tributaries,ASSI296,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Knocknashangan,ASSI297,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Blackslee,ASSI298,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Blackslee,ASSI298,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Ross,ASSI299,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Scraghy,ASSI300,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Carey Valley,ASSI302,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Slieveanorra and Croaghan,ASSI303,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Moneystaghan Bog,ASSI305,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Knocknacloy,ASSI307,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),20,0,Least sensitive,N Futures (2016 - 2018 baseline)
ASSI,Annaghagh Bog,ASSI308,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Mullaghcarn,ASSI309,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Mullaghcarn,ASSI309,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Tullyratty,ASSI321,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),20,0,Least sensitive,N Futures (2016 - 2018 baseline)
ASSI,Drumbegger,ASSI322,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Little Deer Park,ASSI323,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Keadew,ASSI324,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Ballynahone Bog,UK0016599,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Cuilcagh Mountain,UK0016603,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),3,4,Extremely sensitive,N Futures (2016 - 2018 baseline)
SAC,Cuilcagh Mountain,UK0016603,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Garron Plateau,UK0016606,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),3,4,Extremely sensitive,N Futures (2016 - 2018 baseline)
SAC,Garron Plateau,UK0016606,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Pettigoe Plateau,UK0016607,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),3,4,Extremely sensitive,N Futures (2016 - 2018 baseline)
SAC,Pettigoe Plateau,UK0016607,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Teal Lough,UK0016608,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),3,4,Extremely sensitive,N Futures (2016 - 2018 baseline)
SAC,Teal Lough,UK0016608,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Black Bog,UK0016609,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Garry Bog,UK0016610,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Fairy Water Bogs,UK0016611,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Murlough,UK0016612,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),8,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Magilligan,UK0016613,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),8,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Upper Lough Erne,UK0016614,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),15,2,Sensitive,N Futures (2016 - 2018 baseline)
SAC,Upper Lough Erne,UK0016614,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Eastern Mournes,UK0016615,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),3,4,Extremely sensitive,N Futures (2016 - 2018 baseline)
SAC,Eastern Mournes,UK0016615,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Strangford Lough,UK0016618,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),20,0,Least sensitive,N Futures (2016 - 2018 baseline)
SAC,Strangford Lough,UK0016618,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),8,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Monawilkin,UK0016619,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Monawilkin,UK0016619,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Derryleckagh,UK0016620,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Derryleckagh,UK0016620,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Magheraveely Marl Loughs,UK0016621,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),15,2,Sensitive,N Futures (2016 - 2018 baseline)
SAC,Slieve Beagh,UK0016622,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),3,4,Extremely sensitive,N Futures (2016 - 2018 baseline)
SAC,Slieve Beagh,UK0016622,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Largalinny,UK0030045,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Largalinny,UK0030045,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Lough Melvin,UK0030047,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),3,4,Extremely sensitive,N Futures (2016 - 2018 baseline)
SAC,Lough Melvin,UK0030047,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Lough Melvin,UK0030047,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Rathlin Island,UK0030055,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),20,0,Least sensitive,N Futures (2016 - 2018 baseline)
SAC,Banagher Glen,UK0030083,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Banagher Glen,UK0030083,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Bann Estuary,UK0030084,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),8,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Binevenagh,UK0030089,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Breen Wood,UK0030097,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Breen Wood,UK0030097,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Carn  Glenshane Pass,UK0030110,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Hollymount,UK0030169,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Lecale Fens,UK0030180,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),15,2,Sensitive,N Futures (2016 - 2018 baseline)
SAC,Main Valley Bogs,UK0030199,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Moneygal Bog,UK0030211,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Moninea Bog,UK0030212,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Montiaghs Moss,UK0030214,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,North Antrim Coast,UK0030224,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Owenkillew River,UK0030233,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Peatlands Park,UK0030236,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Peatlands Park,UK0030236,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Rostrevor Wood,UK0030268,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Slieve Gullion,UK0030277,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Turmennan,UK0030291,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Upper Ballinderry River,UK0030296,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Upper Ballinderry River,UK0030296,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,West Fermanagh Scarplands,UK0030300,Grid Average,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),3,4,Extremely sensitive,N Futures (2016 - 2018 baseline)
SAC,West Fermanagh Scarplands,UK0030300,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,West Fermanagh Scarplands,UK0030300,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Wolf Island Bog,UK0030303,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Aughnadarragh Lough,UK0030318,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Ballykilbeg,UK0030319,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Cranny Bogs,UK0030321,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Curran Bog,UK0030322,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Dead Island Bog,UK0030323,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Deroran Bog,UK0030324,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Tonnagh Beg Bog,UK0030325,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,Tully Bog,UK0030326,Low-growing semi-natural vegetation,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),5,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,River Roe and Tributaries,UK0030360,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
SAC,River Faughan and Tributaries,UK0030361,Woodland,Sensitivity to N deposition (min. CL kg N ha-1 yr-1),10,3,Very sensitive,N Futures (2016 - 2018 baseline)
ASSI,Garry Bog,ASSI004,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Moneygal Bog,ASSI005,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Strangford Lough Part 1,ASSI006,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0.360927131569219,1,Small fraction of site area,N Futures (2016 - 2018 baseline)
ASSI,Black Bog,ASSI007,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Fairy Water Bogs,ASSI008,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Dunloy Bog,ASSI009,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ballynahone Bog,ASSI010,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Teal Lough and Slaghtfreeden Bogs,ASSI011,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Monawilkin,ASSI013,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Monawilkin,ASSI013,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Knockballymore Lough,ASSI014,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Moninea Bog,ASSI015,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Beagh Big,ASSI016,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Garvros,ASSI017,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Moneendogue,ASSI018,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Lergan,ASSI019,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Drumlisaleen,ASSI020,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,North Woodburn Glen,ASSI022,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Glenarm Woods,ASSI023,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Glenarm Woods,ASSI023,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Glen Burn,ASSI024,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Glenariff,ASSI025,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Cleggan Valley,ASSI026,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough Beg,ASSI027,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough Neagh,ASSI030,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough Neagh,ASSI030,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Kiltubbrid Loughs,ASSI031,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Strangford Lough Part 2,ASSI032,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Rathlin Island - Coast,ASSI033,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Strangford Lough Part 3,ASSI034,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Deroran Bog,ASSI035,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lackan Bog,ASSI037,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Annacramph Meadows,ASSI038,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Loughkeelan,ASSI039,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Rathlin Island - Ballygill North,ASSI043,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Rathlin Island - Ballycarry,ASSI045,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Corraslough Point,ASSI048,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Lough Foyle,ASSI051,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,0,0,No exceedance,N Futures (2016 - 2018 baseline)
ASSI,Inishroosk,ASSI054,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Crockaghole Wood,ASSI055,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Drumlea and Mullan Woods,ASSI056,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Glenmore Wood,ASSI057,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Strabane Glen,ASSI058,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Altmover Glen,ASSI059,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ness Wood,ASSI060,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Ervey Wood,ASSI061,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Owenkillew and Glenelly Woods,ASSI062,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Slievenacloy,ASSI063,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Banagher Glen,ASSI064,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Pettigoe Plateau,ASSI065,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Pettigoe Plateau,ASSI065,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Garron Plateau,ASSI067,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Garron Plateau,ASSI067,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Magilligan,ASSI068,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Cuilcagh Mountain,ASSI069,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Cuilcagh Mountain,ASSI069,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Tattenamona Bog,ASSI070,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Upper Lough Erne - Crom,ASSI071,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Upper Lough Erne - Crom,ASSI071,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Curran Bog,ASSI074,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Slieve Beagh,ASSI077,Grid Average,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Slieve Beagh,ASSI077,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Kilroosky Lough,ASSI078,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Derryleckagh,ASSI079,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Derryleckagh,ASSI079,Woodland,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Summerhill Lough,ASSI080,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
ASSI,Burdautien Lough,ASSI081,Low-growing semi-natural vegetation,Proportion of site area in CL exceedance,100,4,Entire site,N Futures (2016 - 2018 baseline)
