x,y,z,Dep_typ,variable
139500,562500,23.7456741333008,Low-growing semi-natural vegetation,TotN_dep
140500,562500,22.8543090820313,Low-growing semi-natural vegetation,TotN_dep
141500,562500,21.9629459381104,Low-growing semi-natural vegetation,TotN_dep
142500,562500,21.0715827941895,Low-growing semi-natural vegetation,TotN_dep
143500,562500,20.6142654418945,Low-growing semi-natural vegetation,TotN_dep
144500,562500,20.1569519042969,Low-growing semi-natural vegetation,TotN_dep
145500,562500,19.699634552002,Low-growing semi-natural vegetation,TotN_dep
146500,562500,19.2423210144043,Low-growing semi-natural vegetation,TotN_dep
147500,562500,18.7850036621094,Low-growing semi-natural vegetation,TotN_dep
148500,562500,18.3390655517578,Low-growing semi-natural vegetation,TotN_dep
149500,562500,17.8931274414063,Low-growing semi-natural vegetation,TotN_dep
150500,562500,17.4471912384033,Low-growing semi-natural vegetation,TotN_dep
151500,562500,17.0012531280518,Low-growing semi-natural vegetation,TotN_dep
152500,562500,16.5553150177002,Low-growing semi-natural vegetation,TotN_dep
153500,562500,16.4540271759033,Low-growing semi-natural vegetation,TotN_dep
154500,562500,16.3527412414551,Low-growing semi-natural vegetation,TotN_dep
155500,562500,16.2514533996582,Low-growing semi-natural vegetation,TotN_dep
156500,562500,16.15016746521,Low-growing semi-natural vegetation,TotN_dep
157500,562500,16.0488815307617,Low-growing semi-natural vegetation,TotN_dep
158500,562500,16.4330215454102,Low-growing semi-natural vegetation,TotN_dep
159500,562500,16.8171634674072,Low-growing semi-natural vegetation,TotN_dep
160500,562500,17.2013034820557,Low-growing semi-natural vegetation,TotN_dep
161500,562500,17.5854434967041,Low-growing semi-natural vegetation,TotN_dep
192500,562500,15.770866394043,Low-growing semi-natural vegetation,TotN_dep
193500,562500,15.8056497573853,Low-growing semi-natural vegetation,TotN_dep
194500,562500,15.8404340744019,Low-growing semi-natural vegetation,TotN_dep
195500,562500,15.8752164840698,Low-growing semi-natural vegetation,TotN_dep
196500,562500,15.9100008010864,Low-growing semi-natural vegetation,TotN_dep
197500,562500,15.9447841644287,Low-growing semi-natural vegetation,TotN_dep
198500,562500,16.8090381622314,Low-growing semi-natural vegetation,TotN_dep
199500,562500,17.6732902526855,Low-growing semi-natural vegetation,TotN_dep
22500,561500,8.88722229003906,Low-growing semi-natural vegetation,TotN_dep
23500,561500,9.51425457000732,Low-growing semi-natural vegetation,TotN_dep
24500,561500,10.1412868499756,Low-growing semi-natural vegetation,TotN_dep
25500,561500,10.7683191299438,Low-growing semi-natural vegetation,TotN_dep
26500,561500,11.3953504562378,Low-growing semi-natural vegetation,TotN_dep
27500,561500,12.0223827362061,Low-growing semi-natural vegetation,TotN_dep
28500,561500,12.7515144348145,Low-growing semi-natural vegetation,TotN_dep
29500,561500,13.4806480407715,Low-growing semi-natural vegetation,TotN_dep
30500,561500,14.2097797393799,Low-growing semi-natural vegetation,TotN_dep
31500,561500,14.9389114379883,Low-growing semi-natural vegetation,TotN_dep
32500,561500,15.6680431365967,Low-growing semi-natural vegetation,TotN_dep
33500,561500,16.6768341064453,Low-growing semi-natural vegetation,TotN_dep
34500,561500,17.6856250762939,Low-growing semi-natural vegetation,TotN_dep
35500,561500,18.6944141387939,Low-growing semi-natural vegetation,TotN_dep
36500,561500,19.7032051086426,Low-growing semi-natural vegetation,TotN_dep
37500,561500,20.7119941711426,Low-growing semi-natural vegetation,TotN_dep
38500,561500,21.3494663238525,Low-growing semi-natural vegetation,TotN_dep
39500,561500,21.9869384765625,Low-growing semi-natural vegetation,TotN_dep
40500,561500,22.6244068145752,Low-growing semi-natural vegetation,TotN_dep
41500,561500,23.2618751525879,Low-growing semi-natural vegetation,TotN_dep
42500,561500,23.8993473052979,Low-growing semi-natural vegetation,TotN_dep
43500,561500,23.2230453491211,Low-growing semi-natural vegetation,TotN_dep
44500,561500,22.5467414855957,Low-growing semi-natural vegetation,TotN_dep
45500,561500,21.8704376220703,Low-growing semi-natural vegetation,TotN_dep
46500,561500,21.1941337585449,Low-growing semi-natural vegetation,TotN_dep
47500,561500,20.5178279876709,Low-growing semi-natural vegetation,TotN_dep
48500,561500,20.7230186462402,Low-growing semi-natural vegetation,TotN_dep
49500,561500,20.9282073974609,Low-growing semi-natural vegetation,TotN_dep
50500,561500,21.1333961486816,Low-growing semi-natural vegetation,TotN_dep
51500,561500,21.3385848999023,Low-growing semi-natural vegetation,TotN_dep
52500,561500,21.543773651123,Low-growing semi-natural vegetation,TotN_dep
53500,561500,20.5921325683594,Low-growing semi-natural vegetation,TotN_dep
54500,561500,19.6404914855957,Low-growing semi-natural vegetation,TotN_dep
55500,561500,18.6888523101807,Low-growing semi-natural vegetation,TotN_dep
56500,561500,17.7372131347656,Low-growing semi-natural vegetation,TotN_dep
57500,561500,16.785572052002,Low-growing semi-natural vegetation,TotN_dep
58500,561500,16.5022163391113,Low-growing semi-natural vegetation,TotN_dep
59500,561500,16.2188606262207,Low-growing semi-natural vegetation,TotN_dep
60500,561500,15.9355049133301,Low-growing semi-natural vegetation,TotN_dep
61500,561500,15.6521492004395,Low-growing semi-natural vegetation,TotN_dep
62500,561500,15.3687944412231,Low-growing semi-natural vegetation,TotN_dep
63500,561500,15.2408494949341,Low-growing semi-natural vegetation,TotN_dep
64500,561500,15.1129055023193,Low-growing semi-natural vegetation,TotN_dep
65500,561500,14.9849605560303,Low-growing semi-natural vegetation,TotN_dep
66500,561500,14.8570165634155,Low-growing semi-natural vegetation,TotN_dep
67500,561500,14.7290725708008,Low-growing semi-natural vegetation,TotN_dep
68500,561500,14.9571323394775,Low-growing semi-natural vegetation,TotN_dep
69500,561500,15.1851921081543,Low-growing semi-natural vegetation,TotN_dep
70500,561500,15.4132509231567,Low-growing semi-natural vegetation,TotN_dep
71500,561500,15.6413097381592,Low-growing semi-natural vegetation,TotN_dep
72500,561500,15.8693695068359,Low-growing semi-natural vegetation,TotN_dep
73500,561500,15.9230537414551,Low-growing semi-natural vegetation,TotN_dep
74500,561500,15.9767389297485,Low-growing semi-natural vegetation,TotN_dep
75500,561500,16.030424118042,Low-growing semi-natural vegetation,TotN_dep
76500,561500,16.0841083526611,Low-growing semi-natural vegetation,TotN_dep
77500,561500,16.1377925872803,Low-growing semi-natural vegetation,TotN_dep
78500,561500,16.4215354919434,Low-growing semi-natural vegetation,TotN_dep
79500,561500,16.7052764892578,Low-growing semi-natural vegetation,TotN_dep
80500,561500,16.9890193939209,Low-growing semi-natural vegetation,TotN_dep
81500,561500,17.272762298584,Low-growing semi-natural vegetation,TotN_dep
82500,561500,17.5565052032471,Low-growing semi-natural vegetation,TotN_dep
83500,561500,17.5502986907959,Low-growing semi-natural vegetation,TotN_dep
84500,561500,17.5440902709961,Low-growing semi-natural vegetation,TotN_dep
85500,561500,17.5378837585449,Low-growing semi-natural vegetation,TotN_dep
86500,561500,17.5316772460938,Low-growing semi-natural vegetation,TotN_dep
87500,561500,17.5254707336426,Low-growing semi-natural vegetation,TotN_dep
88500,561500,17.7351112365723,Low-growing semi-natural vegetation,TotN_dep
89500,561500,17.9447498321533,Low-growing semi-natural vegetation,TotN_dep
90500,561500,18.154390335083,Low-growing semi-natural vegetation,TotN_dep
91500,561500,18.3640289306641,Low-growing semi-natural vegetation,TotN_dep
92500,561500,18.5736675262451,Low-growing semi-natural vegetation,TotN_dep
93500,561500,20.0892295837402,Low-growing semi-natural vegetation,TotN_dep
94500,561500,21.6047954559326,Low-growing semi-natural vegetation,TotN_dep
95500,561500,23.1203575134277,Low-growing semi-natural vegetation,TotN_dep
96500,561500,24.6359214782715,Low-growing semi-natural vegetation,TotN_dep
97500,561500,26.1514854431152,Low-growing semi-natural vegetation,TotN_dep
98500,561500,25.0072460174561,Low-growing semi-natural vegetation,TotN_dep
99500,561500,23.8630065917969,Low-growing semi-natural vegetation,TotN_dep
100500,561500,22.7187652587891,Low-growing semi-natural vegetation,TotN_dep
101500,561500,21.5745277404785,Low-growing semi-natural vegetation,TotN_dep
102500,561500,20.4302883148193,Low-growing semi-natural vegetation,TotN_dep
103500,561500,20.3807544708252,Low-growing semi-natural vegetation,TotN_dep
104500,561500,20.3312206268311,Low-growing semi-natural vegetation,TotN_dep
105500,561500,20.2816867828369,Low-growing semi-natural vegetation,TotN_dep
106500,561500,20.2321510314941,Low-growing semi-natural vegetation,TotN_dep
107500,561500,20.1826171875,Low-growing semi-natural vegetation,TotN_dep
108500,561500,20.4611473083496,Low-growing semi-natural vegetation,TotN_dep
109500,561500,20.7396793365479,Low-growing semi-natural vegetation,TotN_dep
110500,561500,21.0182113647461,Low-growing semi-natural vegetation,TotN_dep
111500,561500,21.296745300293,Low-growing semi-natural vegetation,TotN_dep
112500,561500,21.5752773284912,Low-growing semi-natural vegetation,TotN_dep
113500,561500,23.4673709869385,Low-growing semi-natural vegetation,TotN_dep
114500,561500,25.3594703674316,Low-growing semi-natural vegetation,TotN_dep
115500,561500,27.2515678405762,Low-growing semi-natural vegetation,TotN_dep
116500,561500,29.1436614990234,Low-growing semi-natural vegetation,TotN_dep
117500,561500,31.0357627868652,Low-growing semi-natural vegetation,TotN_dep
118500,561500,30.0660018920898,Low-growing semi-natural vegetation,TotN_dep
119500,561500,29.0962409973145,Low-growing semi-natural vegetation,TotN_dep
120500,561500,28.1264801025391,Low-growing semi-natural vegetation,TotN_dep
121500,561500,27.1567192077637,Low-growing semi-natural vegetation,TotN_dep
122500,561500,26.1869602203369,Low-growing semi-natural vegetation,TotN_dep
123500,561500,27.5684471130371,Low-growing semi-natural vegetation,TotN_dep
124500,561500,28.9499320983887,Low-growing semi-natural vegetation,TotN_dep
125500,561500,30.3314208984375,Low-growing semi-natural vegetation,TotN_dep
126500,561500,31.7129096984863,Low-growing semi-natural vegetation,TotN_dep
127500,561500,33.0943946838379,Low-growing semi-natural vegetation,TotN_dep
128500,561500,32.5428848266602,Low-growing semi-natural vegetation,TotN_dep
129500,561500,31.9913787841797,Low-growing semi-natural vegetation,TotN_dep
130500,561500,31.4398727416992,Low-growing semi-natural vegetation,TotN_dep
131500,561500,30.8883628845215,Low-growing semi-natural vegetation,TotN_dep
132500,561500,30.336856842041,Low-growing semi-natural vegetation,TotN_dep
133500,561500,29.2384624481201,Low-growing semi-natural vegetation,TotN_dep
134500,561500,28.1400680541992,Low-growing semi-natural vegetation,TotN_dep
135500,561500,27.041675567627,Low-growing semi-natural vegetation,TotN_dep
136500,561500,25.9432811737061,Low-growing semi-natural vegetation,TotN_dep
137500,561500,24.8448905944824,Low-growing semi-natural vegetation,TotN_dep
138500,561500,24.0952110290527,Low-growing semi-natural vegetation,TotN_dep
139500,561500,23.345531463623,Low-growing semi-natural vegetation,TotN_dep
140500,561500,22.5958557128906,Low-growing semi-natural vegetation,TotN_dep
141500,561500,21.8461780548096,Low-growing semi-natural vegetation,TotN_dep
142500,561500,21.0964984893799,Low-growing semi-natural vegetation,TotN_dep
143500,561500,20.7398700714111,Low-growing semi-natural vegetation,TotN_dep
144500,561500,20.3832397460938,Low-growing semi-natural vegetation,TotN_dep
145500,561500,20.0266094207764,Low-growing semi-natural vegetation,TotN_dep
146500,561500,19.669979095459,Low-growing semi-natural vegetation,TotN_dep
147500,561500,19.313346862793,Low-growing semi-natural vegetation,TotN_dep
148500,561500,19.2128562927246,Low-growing semi-natural vegetation,TotN_dep
149500,561500,19.112361907959,Low-growing semi-natural vegetation,TotN_dep
150500,561500,19.0118713378906,Low-growing semi-natural vegetation,TotN_dep
151500,561500,18.9113788604736,Low-growing semi-natural vegetation,TotN_dep
152500,561500,18.8108863830566,Low-growing semi-natural vegetation,TotN_dep
153500,561500,18.2584857940674,Low-growing semi-natural vegetation,TotN_dep
154500,561500,17.7060852050781,Low-growing semi-natural vegetation,TotN_dep
155500,561500,17.1536846160889,Low-growing semi-natural vegetation,TotN_dep
156500,561500,16.6012802124023,Low-growing semi-natural vegetation,TotN_dep
157500,561500,16.0488815307617,Low-growing semi-natural vegetation,TotN_dep
158500,561500,16.4330215454102,Low-growing semi-natural vegetation,TotN_dep
159500,561500,16.8171634674072,Low-growing semi-natural vegetation,TotN_dep
160500,561500,17.2013034820557,Low-growing semi-natural vegetation,TotN_dep
161500,561500,17.5854434967041,Low-growing semi-natural vegetation,TotN_dep
192500,561500,15.770866394043,Low-growing semi-natural vegetation,TotN_dep
193500,561500,15.7917366027832,Low-growing semi-natural vegetation,TotN_dep
194500,561500,15.8126068115234,Low-growing semi-natural vegetation,TotN_dep
195500,561500,15.8334770202637,Low-growing semi-natural vegetation,TotN_dep
196500,561500,15.8543472290039,Low-growing semi-natural vegetation,TotN_dep
197500,561500,15.8752164840698,Low-growing semi-natural vegetation,TotN_dep
198500,561500,16.6832523345947,Low-growing semi-natural vegetation,TotN_dep
199500,561500,17.4912853240967,Low-growing semi-natural vegetation,TotN_dep
22500,560500,8.88722229003906,Low-growing semi-natural vegetation,TotN_dep
23500,560500,9.51425457000732,Low-growing semi-natural vegetation,TotN_dep
24500,560500,10.1412868499756,Low-growing semi-natural vegetation,TotN_dep
25500,560500,10.7683191299438,Low-growing semi-natural vegetation,TotN_dep
26500,560500,11.3953504562378,Low-growing semi-natural vegetation,TotN_dep
27500,560500,12.0223827362061,Low-growing semi-natural vegetation,TotN_dep
28500,560500,12.7515144348145,Low-growing semi-natural vegetation,TotN_dep
29500,560500,13.4806480407715,Low-growing semi-natural vegetation,TotN_dep
30500,560500,14.2097797393799,Low-growing semi-natural vegetation,TotN_dep
31500,560500,14.9389114379883,Low-growing semi-natural vegetation,TotN_dep
32500,560500,15.6680431365967,Low-growing semi-natural vegetation,TotN_dep
33500,560500,16.6768341064453,Low-growing semi-natural vegetation,TotN_dep
34500,560500,17.6856250762939,Low-growing semi-natural vegetation,TotN_dep
35500,560500,18.6944141387939,Low-growing semi-natural vegetation,TotN_dep
36500,560500,19.7032051086426,Low-growing semi-natural vegetation,TotN_dep
37500,560500,20.7119941711426,Low-growing semi-natural vegetation,TotN_dep
38500,560500,21.28542137146,Low-growing semi-natural vegetation,TotN_dep
39500,560500,21.8588485717773,Low-growing semi-natural vegetation,TotN_dep
40500,560500,22.4322738647461,Low-growing semi-natural vegetation,TotN_dep
41500,560500,23.0057029724121,Low-growing semi-natural vegetation,TotN_dep
42500,560500,23.5791301727295,Low-growing semi-natural vegetation,TotN_dep
43500,560500,23.2319488525391,Low-growing semi-natural vegetation,TotN_dep
44500,560500,22.8847713470459,Low-growing semi-natural vegetation,TotN_dep
45500,560500,22.5375938415527,Low-growing semi-natural vegetation,TotN_dep
46500,560500,22.1904144287109,Low-growing semi-natural vegetation,TotN_dep
47500,560500,21.8432350158691,Low-growing semi-natural vegetation,TotN_dep
48500,560500,21.6918258666992,Low-growing semi-natural vegetation,TotN_dep
49500,560500,21.5404167175293,Low-growing semi-natural vegetation,TotN_dep
50500,560500,21.3890075683594,Low-growing semi-natural vegetation,TotN_dep
51500,560500,21.2375984191895,Low-growing semi-natural vegetation,TotN_dep
52500,560500,21.0861873626709,Low-growing semi-natural vegetation,TotN_dep
53500,560500,20.10129737854,Low-growing semi-natural vegetation,TotN_dep
54500,560500,19.1164054870605,Low-growing semi-natural vegetation,TotN_dep
55500,560500,18.1315155029297,Low-growing semi-natural vegetation,TotN_dep
56500,560500,17.1466236114502,Low-growing semi-natural vegetation,TotN_dep
57500,560500,16.1617317199707,Low-growing semi-natural vegetation,TotN_dep
58500,560500,15.9900703430176,Low-growing semi-natural vegetation,TotN_dep
59500,560500,15.8184061050415,Low-growing semi-natural vegetation,TotN_dep
60500,560500,15.6467428207397,Low-growing semi-natural vegetation,TotN_dep
61500,560500,15.4750785827637,Low-growing semi-natural vegetation,TotN_dep
62500,560500,15.3034152984619,Low-growing semi-natural vegetation,TotN_dep
63500,560500,15.2666091918945,Low-growing semi-natural vegetation,TotN_dep
64500,560500,15.2298030853272,Low-growing semi-natural vegetation,TotN_dep
65500,560500,15.1929960250855,Low-growing semi-natural vegetation,TotN_dep
66500,560500,15.1561908721924,Low-growing semi-natural vegetation,TotN_dep
67500,560500,15.1193838119507,Low-growing semi-natural vegetation,TotN_dep
68500,560500,15.2628755569458,Low-growing semi-natural vegetation,TotN_dep
69500,560500,15.4063692092896,Low-growing semi-natural vegetation,TotN_dep
70500,560500,15.5498609542847,Low-growing semi-natural vegetation,TotN_dep
71500,560500,15.6933546066284,Low-growing semi-natural vegetation,TotN_dep
72500,560500,15.8368473052979,Low-growing semi-natural vegetation,TotN_dep
73500,560500,15.8549547195435,Low-growing semi-natural vegetation,TotN_dep
74500,560500,15.8730630874634,Low-growing semi-natural vegetation,TotN_dep
75500,560500,15.891170501709,Low-growing semi-natural vegetation,TotN_dep
76500,560500,15.9092788696289,Low-growing semi-natural vegetation,TotN_dep
77500,560500,15.9273853302002,Low-growing semi-natural vegetation,TotN_dep
78500,560500,16.195369720459,Low-growing semi-natural vegetation,TotN_dep
79500,560500,16.4633522033691,Low-growing semi-natural vegetation,TotN_dep
80500,560500,16.7313346862793,Low-growing semi-natural vegetation,TotN_dep
81500,560500,16.9993190765381,Low-growing semi-natural vegetation,TotN_dep
82500,560500,17.2673015594482,Low-growing semi-natural vegetation,TotN_dep
83500,560500,17.3287372589111,Low-growing semi-natural vegetation,TotN_dep
84500,560500,17.390172958374,Low-growing semi-natural vegetation,TotN_dep
85500,560500,17.4516067504883,Low-growing semi-natural vegetation,TotN_dep
86500,560500,17.5130424499512,Low-growing semi-natural vegetation,TotN_dep
87500,560500,17.5744781494141,Low-growing semi-natural vegetation,TotN_dep
88500,560500,17.7868976593018,Low-growing semi-natural vegetation,TotN_dep
89500,560500,17.9993171691895,Low-growing semi-natural vegetation,TotN_dep
90500,560500,18.2117385864258,Low-growing semi-natural vegetation,TotN_dep
91500,560500,18.4241600036621,Low-growing semi-natural vegetation,TotN_dep
92500,560500,18.6365814208984,Low-growing semi-natural vegetation,TotN_dep
93500,560500,19.8605289459229,Low-growing semi-natural vegetation,TotN_dep
94500,560500,21.0844764709473,Low-growing semi-natural vegetation,TotN_dep
95500,560500,22.3084239959717,Low-growing semi-natural vegetation,TotN_dep
96500,560500,23.5323696136475,Low-growing semi-natural vegetation,TotN_dep
97500,560500,24.7563171386719,Low-growing semi-natural vegetation,TotN_dep
98500,560500,23.8923187255859,Low-growing semi-natural vegetation,TotN_dep
99500,560500,23.0283203125,Low-growing semi-natural vegetation,TotN_dep
100500,560500,22.1643238067627,Low-growing semi-natural vegetation,TotN_dep
101500,560500,21.3003253936768,Low-growing semi-natural vegetation,TotN_dep
102500,560500,20.4363269805908,Low-growing semi-natural vegetation,TotN_dep
103500,560500,20.3841762542725,Low-growing semi-natural vegetation,TotN_dep
104500,560500,20.3320236206055,Low-growing semi-natural vegetation,TotN_dep
105500,560500,20.2798690795898,Low-growing semi-natural vegetation,TotN_dep
106500,560500,20.2277183532715,Low-growing semi-natural vegetation,TotN_dep
107500,560500,20.1755657196045,Low-growing semi-natural vegetation,TotN_dep
108500,560500,20.360860824585,Low-growing semi-natural vegetation,TotN_dep
109500,560500,20.5461540222168,Low-growing semi-natural vegetation,TotN_dep
110500,560500,20.7314472198486,Low-growing semi-natural vegetation,TotN_dep
111500,560500,20.9167404174805,Low-growing semi-natural vegetation,TotN_dep
112500,560500,21.1020355224609,Low-growing semi-natural vegetation,TotN_dep
113500,560500,22.8688011169434,Low-growing semi-natural vegetation,TotN_dep
114500,560500,24.6355628967285,Low-growing semi-natural vegetation,TotN_dep
115500,560500,26.4023246765137,Low-growing semi-natural vegetation,TotN_dep
116500,560500,28.1690883636475,Low-growing semi-natural vegetation,TotN_dep
117500,560500,29.9358539581299,Low-growing semi-natural vegetation,TotN_dep
118500,560500,29.0972290039063,Low-growing semi-natural vegetation,TotN_dep
119500,560500,28.2586002349854,Low-growing semi-natural vegetation,TotN_dep
120500,560500,27.4199752807617,Low-growing semi-natural vegetation,TotN_dep
121500,560500,26.5813484191895,Low-growing semi-natural vegetation,TotN_dep
122500,560500,25.7427234649658,Low-growing semi-natural vegetation,TotN_dep
123500,560500,26.9115791320801,Low-growing semi-natural vegetation,TotN_dep
124500,560500,28.0804347991943,Low-growing semi-natural vegetation,TotN_dep
125500,560500,29.24928855896,Low-growing semi-natural vegetation,TotN_dep
126500,560500,30.4181442260742,Low-growing semi-natural vegetation,TotN_dep
127500,560500,31.5869998931885,Low-growing semi-natural vegetation,TotN_dep
128500,560500,31.2783813476563,Low-growing semi-natural vegetation,TotN_dep
129500,560500,30.969762802124,Low-growing semi-natural vegetation,TotN_dep
130500,560500,30.6611442565918,Low-growing semi-natural vegetation,TotN_dep
131500,560500,30.3525257110596,Low-growing semi-natural vegetation,TotN_dep
132500,560500,30.0439071655273,Low-growing semi-natural vegetation,TotN_dep
133500,560500,28.8673992156982,Low-growing semi-natural vegetation,TotN_dep
134500,560500,27.6908950805664,Low-growing semi-natural vegetation,TotN_dep
135500,560500,26.5143871307373,Low-growing semi-natural vegetation,TotN_dep
136500,560500,25.3378810882568,Low-growing semi-natural vegetation,TotN_dep
137500,560500,24.1613750457764,Low-growing semi-natural vegetation,TotN_dep
138500,560500,23.5533828735352,Low-growing semi-natural vegetation,TotN_dep
139500,560500,22.9453926086426,Low-growing semi-natural vegetation,TotN_dep
140500,560500,22.3374004364014,Low-growing semi-natural vegetation,TotN_dep
141500,560500,21.7294082641602,Low-growing semi-natural vegetation,TotN_dep
142500,560500,21.1214179992676,Low-growing semi-natural vegetation,TotN_dep
143500,560500,20.8654747009277,Low-growing semi-natural vegetation,TotN_dep
144500,560500,20.6095275878906,Low-growing semi-natural vegetation,TotN_dep
145500,560500,20.3535823822022,Low-growing semi-natural vegetation,TotN_dep
146500,560500,20.0976371765137,Low-growing semi-natural vegetation,TotN_dep
147500,560500,19.8416919708252,Low-growing semi-natural vegetation,TotN_dep
148500,560500,20.0866470336914,Low-growing semi-natural vegetation,TotN_dep
149500,560500,20.3315963745117,Low-growing semi-natural vegetation,TotN_dep
150500,560500,20.5765533447266,Low-growing semi-natural vegetation,TotN_dep
151500,560500,20.8215045928955,Low-growing semi-natural vegetation,TotN_dep
152500,560500,21.0664577484131,Low-growing semi-natural vegetation,TotN_dep
153500,560500,20.0629425048828,Low-growing semi-natural vegetation,TotN_dep
154500,560500,19.0594272613525,Low-growing semi-natural vegetation,TotN_dep
155500,560500,18.0559120178223,Low-growing semi-natural vegetation,TotN_dep
156500,560500,17.0523948669434,Low-growing semi-natural vegetation,TotN_dep
157500,560500,16.0488815307617,Low-growing semi-natural vegetation,TotN_dep
158500,560500,16.4330215454102,Low-growing semi-natural vegetation,TotN_dep
159500,560500,16.8171634674072,Low-growing semi-natural vegetation,TotN_dep
160500,560500,17.2013034820557,Low-growing semi-natural vegetation,TotN_dep
161500,560500,17.5854434967041,Low-growing semi-natural vegetation,TotN_dep
192500,560500,15.770866394043,Low-growing semi-natural vegetation,TotN_dep
193500,560500,15.7778234481812,Low-growing semi-natural vegetation,TotN_dep
194500,560500,15.784779548645,Low-growing semi-natural vegetation,TotN_dep
195500,560500,15.7917366027832,Low-growing semi-natural vegetation,TotN_dep
196500,560500,15.7986936569214,Low-growing semi-natural vegetation,TotN_dep
197500,560500,15.8056497573853,Low-growing semi-natural vegetation,TotN_dep
198500,560500,16.557466506958,Low-growing semi-natural vegetation,TotN_dep
199500,560500,17.3092823028564,Low-growing semi-natural vegetation,TotN_dep
20500,559500,8.88722229003906,Low-growing semi-natural vegetation,TotN_dep
21500,559500,8.88722229003906,Low-growing semi-natural vegetation,TotN_dep
22500,559500,8.88722229003906,Low-growing semi-natural vegetation,TotN_dep
23500,559500,9.51425457000732,Low-growing semi-natural vegetation,TotN_dep
24500,559500,10.1412868499756,Low-growing semi-natural vegetation,TotN_dep
25500,559500,10.7683191299438,Low-growing semi-natural vegetation,TotN_dep
26500,559500,11.3953504562378,Low-growing semi-natural vegetation,TotN_dep
27500,559500,12.0223827362061,Low-growing semi-natural vegetation,TotN_dep
28500,559500,12.7515144348145,Low-growing semi-natural vegetation,TotN_dep
29500,559500,13.4806480407715,Low-growing semi-natural vegetation,TotN_dep
30500,559500,14.2097797393799,Low-growing semi-natural vegetation,TotN_dep
31500,559500,14.9389114379883,Low-growing semi-natural vegetation,TotN_dep
32500,559500,15.6680431365967,Low-growing semi-natural vegetation,TotN_dep
33500,559500,16.6768341064453,Low-growing semi-natural vegetation,TotN_dep
34500,559500,17.6856250762939,Low-growing semi-natural vegetation,TotN_dep
35500,559500,18.6944141387939,Low-growing semi-natural vegetation,TotN_dep
36500,559500,19.7032051086426,Low-growing semi-natural vegetation,TotN_dep
37500,559500,20.7119941711426,Low-growing semi-natural vegetation,TotN_dep
38500,559500,21.221378326416,Low-growing semi-natural vegetation,TotN_dep
39500,559500,21.7307624816895,Low-growing semi-natural vegetation,TotN_dep
40500,559500,22.2401447296143,Low-growing semi-natural vegetation,TotN_dep
41500,559500,22.7495288848877,Low-growing semi-natural vegetation,TotN_dep
42500,559500,23.2589111328125,Low-growing semi-natural vegetation,TotN_dep
43500,559500,23.2408561706543,Low-growing semi-natural vegetation,TotN_dep
44500,559500,23.2228050231934,Low-growing semi-natural vegetation,TotN_dep
45500,559500,23.2047500610352,Low-growing semi-natural vegetation,TotN_dep
46500,559500,23.186695098877,Low-growing semi-natural vegetation,TotN_dep
47500,559500,23.1686420440674,Low-growing semi-natural vegetation,TotN_dep
48500,559500,22.6606349945068,Low-growing semi-natural vegetation,TotN_dep
49500,559500,22.1526260375977,Low-growing semi-natural vegetation,TotN_dep
50500,559500,21.6446189880371,Low-growing semi-natural vegetation,TotN_dep
51500,559500,21.1366100311279,Low-growing semi-natural vegetation,TotN_dep
52500,559500,20.6286029815674,Low-growing semi-natural vegetation,TotN_dep
53500,559500,19.6104621887207,Low-growing semi-natural vegetation,TotN_dep
54500,559500,18.5923194885254,Low-growing semi-natural vegetation,TotN_dep
55500,559500,17.5741786956787,Low-growing semi-natural vegetation,TotN_dep
56500,559500,16.5560359954834,Low-growing semi-natural vegetation,TotN_dep
57500,559500,15.5378932952881,Low-growing semi-natural vegetation,TotN_dep
58500,559500,15.4779224395752,Low-growing semi-natural vegetation,TotN_dep
59500,559500,15.4179515838623,Low-growing semi-natural vegetation,TotN_dep
60500,559500,15.3579797744751,Low-growing semi-natural vegetation,TotN_dep
61500,559500,15.2980079650879,Low-growing semi-natural vegetation,TotN_dep
62500,559500,15.2380361557007,Low-growing semi-natural vegetation,TotN_dep
63500,559500,15.2923679351807,Low-growing semi-natural vegetation,TotN_dep
64500,559500,15.3466987609863,Low-growing semi-natural vegetation,TotN_dep
65500,559500,15.4010305404663,Low-growing semi-natural vegetation,TotN_dep
66500,559500,15.4553623199463,Low-growing semi-natural vegetation,TotN_dep
67500,559500,15.5096950531006,Low-growing semi-natural vegetation,TotN_dep
68500,559500,15.568621635437,Low-growing semi-natural vegetation,TotN_dep
69500,559500,15.6275463104248,Low-growing semi-natural vegetation,TotN_dep
70500,559500,15.6864719390869,Low-growing semi-natural vegetation,TotN_dep
71500,559500,15.745397567749,Low-growing semi-natural vegetation,TotN_dep
72500,559500,15.8043241500855,Low-growing semi-natural vegetation,TotN_dep
73500,559500,15.7868556976318,Low-growing semi-natural vegetation,TotN_dep
74500,559500,15.7693862915039,Low-growing semi-natural vegetation,TotN_dep
75500,559500,15.751916885376,Low-growing semi-natural vegetation,TotN_dep
76500,559500,15.7344484329224,Low-growing semi-natural vegetation,TotN_dep
77500,559500,15.7169799804688,Low-growing semi-natural vegetation,TotN_dep
78500,559500,15.969202041626,Low-growing semi-natural vegetation,TotN_dep
79500,559500,16.2214260101318,Low-growing semi-natural vegetation,TotN_dep
80500,559500,16.4736518859863,Low-growing semi-natural vegetation,TotN_dep
81500,559500,16.7258739471436,Low-growing semi-natural vegetation,TotN_dep
