ID,NAME,Dep_typ,VARIABLE,VALUE,LABEL,SCORE,DATA_SRCE
ASSI207,Kilnameel,Woodland,% total N deposition from NI,38.0091915604763,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI208,Bann Estuary,Woodland,% dry NHx deposition from NI agriculture,72.0766014807699,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI208,Bann Estuary,Woodland,% total N deposition from Europe,16.8749265524629,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI208,Bann Estuary,Woodland,% total N deposition from NI,69.2626516461,Major contributions from NI sources,3,Source Attribution 2012
ASSI209,Moneygal Bog Part II,Woodland,% dry NHx deposition from NI agriculture,73.2947368421053,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI209,Moneygal Bog Part II,Woodland,% total N deposition from Europe,24.1218236173393,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI209,Moneygal Bog Part II,Woodland,% total N deposition from NI,63.9013452914798,Major contributions from NI sources,3,Source Attribution 2012
ASSI210,Peatlands Park,Woodland,% dry NHx deposition from NI agriculture,81.8695747629759,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI210,Peatlands Park,Woodland,% total N deposition from Europe,13.222541250672,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI210,Peatlands Park,Woodland,% total N deposition from NI,79.7617354807404,Major contributions from NI sources,3,Source Attribution 2012
ASSI211,Hollymount,Woodland,% dry NHx deposition from NI agriculture,73.5032188841202,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI211,Hollymount,Woodland,% total N deposition from Europe,15.4598895978206,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI211,Hollymount,Woodland,% total N deposition from NI,70.7362534948742,Major contributions from NI sources,3,Source Attribution 2012
ASSI212,Binevenagh,Woodland,% dry NHx deposition from NI agriculture,74.4945567651633,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI212,Binevenagh,Woodland,% total N deposition from Europe,18.3354457118716,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI212,Binevenagh,Woodland,% total N deposition from NI,66.1737783410787,Major contributions from NI sources,3,Source Attribution 2012
ASSI213,Owenkillew River,Woodland,% dry NHx deposition from NI agriculture,79.7167316420888,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI213,Owenkillew River,Woodland,% total N deposition from Europe,18.4441731084742,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI213,Owenkillew River,Woodland,% total N deposition from NI,68.5077794572631,Major contributions from NI sources,3,Source Attribution 2012
ASSI214,Levallymore,Woodland,% dry NHx deposition from NI agriculture,73.4102336586809,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI214,Levallymore,Woodland,% total N deposition from Europe,23.9007657392329,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI214,Levallymore,Woodland,% total N deposition from NI,66.4668583902152,Major contributions from NI sources,3,Source Attribution 2012
ASSI215,Carrickastickan,Woodland,% dry NHx deposition from NI agriculture,53.4278387039264,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI215,Carrickastickan,Woodland,% total N deposition from Europe,38.8386124502375,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI215,Carrickastickan,Woodland,% total N deposition from NI,49.5961326763081,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI216,Tullyard,Woodland,% dry NHx deposition from NI agriculture,57.5784455039361,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI216,Tullyard,Woodland,% total N deposition from Europe,37.0580782278171,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI216,Tullyard,Woodland,% total N deposition from NI,53.8643887685454,Major contributions from NI sources,3,Source Attribution 2012
ASSI217,Ballynanaghten,Woodland,% dry NHx deposition from NI agriculture,78.7628035961891,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI217,Ballynanaghten,Woodland,% total N deposition from Europe,11.3335826222932,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI217,Ballynanaghten,Woodland,% total N deposition from NI,80.0897440255635,Major contributions from NI sources,3,Source Attribution 2012
ASSI221,Derryvore,Woodland,% dry NHx deposition from NI agriculture,77.9206710787218,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI221,Derryvore,Woodland,% total N deposition from Europe,12.0566153501876,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI221,Derryvore,Woodland,% total N deposition from NI,80.4175626483129,Major contributions from NI sources,3,Source Attribution 2012
ASSI222,Selshion,Woodland,% dry NHx deposition from NI agriculture,80.34,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI222,Selshion,Woodland,% total N deposition from Europe,13.2906687352532,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI222,Selshion,Woodland,% total N deposition from NI,80.7427518665762,Major contributions from NI sources,3,Source Attribution 2012
ASSI223,Cullentra Lough,Woodland,% dry NHx deposition from NI agriculture,82.0713790966425,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI223,Cullentra Lough,Woodland,% total N deposition from Europe,14.9873115390357,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI223,Cullentra Lough,Woodland,% total N deposition from NI,79.7551873413943,Major contributions from NI sources,3,Source Attribution 2012
ASSI224,Fymore Lough,Woodland,% dry NHx deposition from NI agriculture,76.7545115945897,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI224,Fymore Lough,Woodland,% total N deposition from Europe,21.0560169548139,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI224,Fymore Lough,Woodland,% total N deposition from NI,68.9825395570445,Major contributions from NI sources,3,Source Attribution 2012
ASSI225,Killough Bay and Strand Lough,Woodland,% dry NHx deposition from NI agriculture,73.1871452114115,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI225,Killough Bay and Strand Lough,Woodland,% total N deposition from Europe,16.6465711469695,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI225,Killough Bay and Strand Lough,Woodland,% total N deposition from NI,68.1044112241745,Major contributions from NI sources,3,Source Attribution 2012
ASSI227,Bonds Glen,Woodland,% dry NHx deposition from NI agriculture,79.4010921519123,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI227,Bonds Glen,Woodland,% total N deposition from Europe,18.3979564224665,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI227,Bonds Glen,Woodland,% total N deposition from NI,70.5606447165626,Major contributions from NI sources,3,Source Attribution 2012
ASSI228,Aghanloo Wood,Woodland,% dry NHx deposition from NI agriculture,78.4767721202415,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI228,Aghanloo Wood,Woodland,% total N deposition from Europe,17.0875103121705,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI228,Aghanloo Wood,Woodland,% total N deposition from NI,70.7614923570419,Major contributions from NI sources,3,Source Attribution 2012
ASSI237,Derrycloony Lough,Woodland,% dry NHx deposition from NI agriculture,81.7769090106564,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI237,Derrycloony Lough,Woodland,% total N deposition from Europe,18.3852220838522,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI237,Derrycloony Lough,Woodland,% total N deposition from NI,72.2457451224575,Major contributions from NI sources,3,Source Attribution 2012
ASSI238,Fathom Upper,Woodland,% dry NHx deposition from NI agriculture,64.9105781228338,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI238,Fathom Upper,Woodland,% total N deposition from Europe,29.3337752734505,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI238,Fathom Upper,Woodland,% total N deposition from NI,57.7394763009612,Major contributions from NI sources,3,Source Attribution 2012
ASSI239,Black Lough (Tyrone),Woodland,% dry NHx deposition from NI agriculture,84.3052215733425,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI239,Black Lough (Tyrone),Woodland,% total N deposition from Europe,14.7096067627229,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI239,Black Lough (Tyrone),Woodland,% total N deposition from NI,79.5372873814983,Major contributions from NI sources,3,Source Attribution 2012
ASSI240,Drumcrow,Woodland,% dry NHx deposition from NI agriculture,83.6410859948866,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI240,Drumcrow,Woodland,% total N deposition from Europe,10.622914349277,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI240,Drumcrow,Woodland,% total N deposition from NI,83.9756592292089,Major contributions from NI sources,3,Source Attribution 2012
ASSI241,Newlands,Woodland,% dry NHx deposition from NI agriculture,79.6781384979797,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI241,Newlands,Woodland,% total N deposition from Europe,12.9678800856531,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI241,Newlands,Woodland,% total N deposition from NI,70.9935760171306,Major contributions from NI sources,3,Source Attribution 2012
ASSI256,Errigal Glen,Woodland,% dry NHx deposition from NI agriculture,81.2903804737976,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI256,Errigal Glen,Woodland,% total N deposition from Europe,16.9246692466925,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI256,Errigal Glen,Woodland,% total N deposition from NI,67.8561785617856,Major contributions from NI sources,3,Source Attribution 2012
ASSI257,Ballymacallion,Woodland,% dry NHx deposition from NI agriculture,77.822966507177,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI257,Ballymacallion,Woodland,% total N deposition from Europe,18.8896153427046,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI257,Ballymacallion,Woodland,% total N deposition from NI,65.6914024190912,Major contributions from NI sources,3,Source Attribution 2012
ASSI258,Smulgedon,Woodland,% dry NHx deposition from NI agriculture,77.3448924169626,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI258,Smulgedon,Woodland,% total N deposition from Europe,17.951845566398,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI258,Smulgedon,Woodland,% total N deposition from NI,66.7002545608825,Major contributions from NI sources,3,Source Attribution 2012
ASSI259,Castle River Valley,Woodland,% dry NHx deposition from NI agriculture,77.3448924169626,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI259,Castle River Valley,Woodland,% total N deposition from Europe,17.951845566398,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI259,Castle River Valley,Woodland,% total N deposition from NI,66.7002545608825,Major contributions from NI sources,3,Source Attribution 2012
ASSI260,Ballymacaldrack,Woodland,% dry NHx deposition from NI agriculture,85.8279707226016,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI260,Ballymacaldrack,Woodland,% total N deposition from Europe,9.32967746590663,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI260,Ballymacaldrack,Woodland,% total N deposition from NI,81.9359261129952,Major contributions from NI sources,3,Source Attribution 2012
ASSI261,Lough McCall,Woodland,% dry NHx deposition from NI agriculture,80.6556994516393,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI261,Lough McCall,Woodland,% total N deposition from Europe,18.0368503676774,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI261,Lough McCall,Woodland,% total N deposition from NI,73.6098487978187,Major contributions from NI sources,3,Source Attribution 2012
ASSI262,Lough na blaney bane,Woodland,% dry NHx deposition from NI agriculture,65.3216675244467,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI262,Lough na blaney bane,Woodland,% total N deposition from Europe,30.4863703779471,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI262,Lough na blaney bane,Woodland,% total N deposition from NI,54.4724594691352,Major contributions from NI sources,3,Source Attribution 2012
ASSI263,Cruninish Island,Woodland,% dry NHx deposition from NI agriculture,59.4973217964565,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI263,Cruninish Island,Woodland,% total N deposition from Europe,34.34696383039,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI263,Cruninish Island,Woodland,% total N deposition from NI,49.154783265653,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI264,Hare Island,Woodland,% dry NHx deposition from NI agriculture,67.7415429544902,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI264,Hare Island,Woodland,% total N deposition from Europe,26.3234394124847,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI264,Hare Island,Woodland,% total N deposition from NI,61.061811505508,Major contributions from NI sources,3,Source Attribution 2012
ASSI265,Rathsherry,Woodland,% dry NHx deposition from NI agriculture,87.4819823737193,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI265,Rathsherry,Woodland,% total N deposition from Europe,10.5813677847576,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI265,Rathsherry,Woodland,% total N deposition from NI,79.12282080484,Major contributions from NI sources,3,Source Attribution 2012
ASSI266,Ballyrisk More,Woodland,% dry NHx deposition from NI agriculture,78.8730737560287,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI266,Ballyrisk More,Woodland,% total N deposition from Europe,16.9626070607896,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI266,Ballyrisk More,Woodland,% total N deposition from NI,71.2206670844649,Major contributions from NI sources,3,Source Attribution 2012
ASSI267,Coolnasillagh,Woodland,% dry NHx deposition from NI agriculture,77.3448924169626,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI267,Coolnasillagh,Woodland,% total N deposition from Europe,17.951845566398,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI267,Coolnasillagh,Woodland,% total N deposition from NI,66.7002545608825,Major contributions from NI sources,3,Source Attribution 2012
ASSI268,Round Lough and Lough Fadda,Woodland,% dry NHx deposition from NI agriculture,81.2228543064092,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI268,Round Lough and Lough Fadda,Woodland,% total N deposition from Europe,15.5510833485795,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI268,Round Lough and Lough Fadda,Woodland,% total N deposition from NI,78.5178118710959,Major contributions from NI sources,3,Source Attribution 2012
ASSI269,Devenish Island,Woodland,% dry NHx deposition from NI agriculture,66.6555546295525,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI269,Devenish Island,Woodland,% total N deposition from Europe,22.0553645739099,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI269,Devenish Island,Woodland,% total N deposition from NI,68.9463844158977,Major contributions from NI sources,3,Source Attribution 2012
ASSI270,Lough Navar Scarps and Lakes,Woodland,% dry NHx deposition from NI agriculture,53.7590064679166,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI270,Lough Navar Scarps and Lakes,Woodland,% total N deposition from Europe,38.0752856891268,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI270,Lough Navar Scarps and Lakes,Woodland,% total N deposition from NI,45.4667323222058,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI271,Big Dog Scarps and Lakes,Woodland,% dry NHx deposition from NI agriculture,52.8559954152575,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI271,Big Dog Scarps and Lakes,Woodland,% total N deposition from Europe,39.3095046967454,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI271,Big Dog Scarps and Lakes,Woodland,% total N deposition from NI,43.4470490179815,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI273,Sheepland Coast,Woodland,% dry NHx deposition from NI agriculture,71.1999276607288,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI273,Sheepland Coast,Woodland,% total N deposition from Europe,20.1219168030705,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI273,Sheepland Coast,Woodland,% total N deposition from NI,61.7486030366315,Major contributions from NI sources,3,Source Attribution 2012
ASSI274,Dunaree Hill,Woodland,% dry NHx deposition from NI agriculture,77.3763020833333,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI274,Dunaree Hill,Woodland,% total N deposition from Europe,21.850561871591,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI274,Dunaree Hill,Woodland,% total N deposition from NI,67.2340145889466,Major contributions from NI sources,3,Source Attribution 2012
ASSI275,Kirlish,Woodland,% dry NHx deposition from NI agriculture,80.4207352096496,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI275,Kirlish,Woodland,% total N deposition from Europe,17.5173678116557,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI275,Kirlish,Woodland,% total N deposition from NI,72.1246622925512,Major contributions from NI sources,3,Source Attribution 2012
ASSI276,Sloughan and Willmount Glens,Woodland,% dry NHx deposition from NI agriculture,77.3763020833333,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI276,Sloughan and Willmount Glens,Woodland,% total N deposition from Europe,21.850561871591,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI276,Sloughan and Willmount Glens,Woodland,% total N deposition from NI,67.2340145889466,Major contributions from NI sources,3,Source Attribution 2012
ASSI294,Lough Corr,Woodland,% dry NHx deposition from NI agriculture,80.4207352096496,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI294,Lough Corr,Woodland,% total N deposition from Europe,17.5173678116557,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI294,Lough Corr,Woodland,% total N deposition from NI,72.1246622925512,Major contributions from NI sources,3,Source Attribution 2012
ASSI295,Lough Gullion,Woodland,% dry NHx deposition from NI agriculture,80.0044765628863,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI295,Lough Gullion,Woodland,% total N deposition from Europe,12.7427877931386,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI295,Lough Gullion,Woodland,% total N deposition from NI,79.2850088913516,Major contributions from NI sources,3,Source Attribution 2012
ASSI296,River Faughan and Tributaries,Woodland,% dry NHx deposition from NI agriculture,71.4924276817396,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI296,River Faughan and Tributaries,Woodland,% total N deposition from Europe,18.6079910535094,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI296,River Faughan and Tributaries,Woodland,% total N deposition from NI,69.793604679316,Major contributions from NI sources,3,Source Attribution 2012
ASSI297,Knocknashangan,Woodland,% dry NHx deposition from NI agriculture,59.8673633440515,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI297,Knocknashangan,Woodland,% total N deposition from Europe,36.5164408026053,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI297,Knocknashangan,Woodland,% total N deposition from NI,47.5575165458557,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI298,Blackslee,Woodland,% dry NHx deposition from NI agriculture,72.2678843226789,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI298,Blackslee,Woodland,% total N deposition from Europe,28.1787521079258,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI298,Blackslee,Woodland,% total N deposition from NI,57.5969645868466,Major contributions from NI sources,3,Source Attribution 2012
ASSI299,Ross,Woodland,% dry NHx deposition from NI agriculture,42.5806451612903,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI299,Ross,Woodland,% total N deposition from Europe,47.2995090016367,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI299,Ross,Woodland,% total N deposition from NI,34.8860632003022,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI300,Scraghy,Woodland,% dry NHx deposition from NI agriculture,68.0882595093035,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI300,Scraghy,Woodland,% total N deposition from Europe,26.6190807799443,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI300,Scraghy,Woodland,% total N deposition from NI,58.8701253481894,Major contributions from NI sources,3,Source Attribution 2012
ASSI302,Carey Valley,Woodland,% dry NHx deposition from NI agriculture,77.0644939198682,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI302,Carey Valley,Woodland,% total N deposition from Europe,18.9556932813237,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI302,Carey Valley,Woodland,% total N deposition from NI,56.4629460764086,Major contributions from NI sources,3,Source Attribution 2012
ASSI303,Slieveanorra and Croaghan,Woodland,% dry NHx deposition from NI agriculture,81.6812491475847,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI303,Slieveanorra and Croaghan,Woodland,% total N deposition from Europe,15.9189179463346,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI303,Slieveanorra and Croaghan,Woodland,% total N deposition from NI,65.260158436513,Major contributions from NI sources,3,Source Attribution 2012
ASSI305,Moneystaghan Bog,Woodland,% dry NHx deposition from NI agriculture,84.3036090173424,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI305,Moneystaghan Bog,Woodland,% total N deposition from Europe,10.5435183833199,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI305,Moneystaghan Bog,Woodland,% total N deposition from NI,81.3754256930848,Major contributions from NI sources,3,Source Attribution 2012
ASSI307,Knocknacloy,Woodland,% dry NHx deposition from NI agriculture,87.403400309119,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI307,Knocknacloy,Woodland,% total N deposition from Europe,10.9498546140897,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI307,Knocknacloy,Woodland,% total N deposition from NI,84.6732642962812,Major contributions from NI sources,3,Source Attribution 2012
ASSI308,Annaghagh Bog,Woodland,% dry NHx deposition from NI agriculture,85.6603694347646,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI308,Annaghagh Bog,Woodland,% total N deposition from Europe,12.0424358485527,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI308,Annaghagh Bog,Woodland,% total N deposition from NI,82.2945718500494,Major contributions from NI sources,3,Source Attribution 2012
ASSI309,Mullaghcarn,Woodland,% dry NHx deposition from NI agriculture,77.7113306872434,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI309,Mullaghcarn,Woodland,% total N deposition from Europe,19.3037255747299,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI309,Mullaghcarn,Woodland,% total N deposition from NI,69.1014225087499,Major contributions from NI sources,3,Source Attribution 2012
ASSI321,Tullyratty,Woodland,% dry NHx deposition from NI agriculture,77.0086748429554,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI321,Tullyratty,Woodland,% total N deposition from Europe,14.9223814397816,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI321,Tullyratty,Woodland,% total N deposition from NI,72.4923234390993,Major contributions from NI sources,3,Source Attribution 2012
ASSI322,Drumbegger,Woodland,% dry NHx deposition from NI agriculture,66.2376608771711,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI322,Drumbegger,Woodland,% total N deposition from Europe,30.6018412843339,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI322,Drumbegger,Woodland,% total N deposition from NI,56.1667807958609,Major contributions from NI sources,3,Source Attribution 2012
ASSI323,Little Deer Park,Woodland,% dry NHx deposition from NI agriculture,79.3107705726226,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI323,Little Deer Park,Woodland,% total N deposition from Europe,16.4888550430744,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI323,Little Deer Park,Woodland,% total N deposition from NI,62.5810532099337,Major contributions from NI sources,3,Source Attribution 2012
ASSI324,Keadew,Woodland,% dry NHx deposition from NI agriculture,75.9041550749349,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI324,Keadew,Woodland,% total N deposition from Europe,23.3493579991481,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI324,Keadew,Woodland,% total N deposition from NI,67.1271222540011,Major contributions from NI sources,3,Source Attribution 2012
ASSI330,Fair Head and Murlough Bay,Woodland,% dry NHx deposition from NI agriculture,78.3586606650048,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI330,Fair Head and Murlough Bay,Woodland,% total N deposition from Europe,18.8758570554837,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI330,Fair Head and Murlough Bay,Woodland,% total N deposition from NI,56.0994524907274,Major contributions from NI sources,3,Source Attribution 2012
ASSI331,Glen East,Woodland,% dry NHx deposition from NI agriculture,51.732048635008,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI331,Glen East,Woodland,% total N deposition from Europe,40.2928825239582,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI331,Glen East,Woodland,% total N deposition from NI,43.3293851620545,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI332,Tower More,Woodland,% dry NHx deposition from NI agriculture,59.0193479803368,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI332,Tower More,Woodland,% total N deposition from Europe,37.1035193740387,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI332,Tower More,Woodland,% total N deposition from NI,46.8676258217331,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI333,Galboly,Woodland,% dry NHx deposition from NI agriculture,72.5029565619108,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI333,Galboly,Woodland,% total N deposition from Europe,20.2385750603346,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI333,Galboly,Woodland,% total N deposition from NI,52.4271406553255,Major contributions from NI sources,3,Source Attribution 2012
ASSI336,Blaeberry Island Bog,Woodland,% dry NHx deposition from NI agriculture,77.3617453069508,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI336,Blaeberry Island Bog,Woodland,% total N deposition from Europe,9.5511601369342,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI336,Blaeberry Island Bog,Woodland,% total N deposition from NI,79.733739064283,Major contributions from NI sources,3,Source Attribution 2012
ASSI339,Brackagh Bog,Woodland,% dry NHx deposition from NI agriculture,81.2479266731162,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI339,Brackagh Bog,Woodland,% total N deposition from Europe,11.7292968287828,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI339,Brackagh Bog,Woodland,% total N deposition from NI,81.4627416199153,Major contributions from NI sources,3,Source Attribution 2012
ASSI342,Caledon and Tynan,Woodland,% dry NHx deposition from NI agriculture,81.4592954991032,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI342,Caledon and Tynan,Woodland,% total N deposition from Europe,16.3039325065487,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI342,Caledon and Tynan,Woodland,% total N deposition from NI,78.1910190596664,Major contributions from NI sources,3,Source Attribution 2012
ASSI343,North Woodburn Reservoir,Woodland,% dry NHx deposition from NI agriculture,83.0168571982174,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI343,North Woodburn Reservoir,Woodland,% total N deposition from Europe,11.7011353767971,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI343,North Woodburn Reservoir,Woodland,% total N deposition from NI,75.2500723682095,Major contributions from NI sources,3,Source Attribution 2012
ASSI344,South Woodburn,Woodland,% dry NHx deposition from NI agriculture,67.8493099345384,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI344,South Woodburn,Woodland,% total N deposition from Europe,12.6963229098725,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI344,South Woodburn,Woodland,% total N deposition from NI,73.0622657193588,Major contributions from NI sources,3,Source Attribution 2012
ASSI345,Copeland Reservoir,Woodland,% dry NHx deposition from NI agriculture,73.881541924592,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI345,Copeland Reservoir,Woodland,% total N deposition from Europe,12.6937856101762,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI345,Copeland Reservoir,Woodland,% total N deposition from NI,71.3749392694669,Major contributions from NI sources,3,Source Attribution 2012
ASSI348,Lough Macrory,Woodland,% dry NHx deposition from NI agriculture,82.1160462934001,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI348,Lough Macrory,Woodland,% total N deposition from Europe,16.0850078058116,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI348,Lough Macrory,Woodland,% total N deposition from NI,73.9789494888452,Major contributions from NI sources,3,Source Attribution 2012
ASSI349,Baronscourt,Woodland,% dry NHx deposition from NI agriculture,72.921505068573,Major contributions from NI Agriculture,3,Source Attribution 2012
